"","padj.MM.purple","padj.MM.darkgrey","padj.MM.darkturquoise","padj.MM.salmon","padj.MM.orange"
"T_C12orf10",0.923439847450943,8.38947732391522e-07,0.490697763628095,0.00840536171294569,0.429556673729584
"T_HBEGF",0.916478369853576,0.0653095327355863,2.32070043396641e-06,0.123320805852949,0.00142562976882872
"T_KLF6",0.040052149548165,0.0877075209305354,5.3071277435788e-05,0.227210788142967,8.93823641043537e-05
"T_DYNLT3",0.0654153738847083,1.93223954517887e-18,0.169412361229061,0.488280498945612,0.00451157397940645
"T_EEF1DP3",0.47772207264825,0.0786856190077653,0.00294388435046164,0.0334655015480078,2.34716926279294e-05
"T_ST6GALNAC4",0.979557497061243,7.53474212259549e-05,0.95698408063307,0.00594693434406358,0.409344958087863
"T_SH3RF2",0.056057329219599,0.193072106263278,0.82938351817872,0.0545624413886428,0.981551321921927
"T_CRAT",0.754650669744356,7.88705601115187e-05,0.247045699069078,0.000210197200263042,0.096314609708966
"T_MAN1C1",0.497949422808466,3.1313540963559e-05,0.00680717761767386,0.93467550726174,0.392622838609615
"T_TSPAN17",0.535788828351461,0.00175084825587049,0.19877796845081,0.000113576686220276,0.255717940583722
"T_MMP23A",0.0698525390428807,4.0051923024824e-07,0.0173565819966742,0.769582313425204,0.821685116673789
"T_BAK1",0.0637363281817682,0.147151534409995,6.82444217347111e-06,1.94569039388147e-05,0.0122691457940278
"T_LINC01237",0.866738881814343,0.00244450535038017,0.0681017791605436,0.0211395519913615,0.322182732684473
"T_MIS18BP1",0.492100125295322,1.18705011346796e-11,1.28447920943172e-07,0.910987412129219,0.000208109048191351
"T_ILK",0.84390307735507,0.0290511149624167,0.00390652997928454,0.00306729528830696,0.000482458240299416
"T_AC090948.2",0.0495752524065114,0.00712089861429867,2.66961193292478e-08,0.675104350044828,0.00757841048102576
"T_MTHFD2",0.0532425922565826,7.34689252382591e-08,2.15266048453658e-13,0.329022052936314,5.3948166381286e-05
"T_THNSL1",0.6131061436868,0.233923733399484,1.04084881765462e-07,0.0935757604033604,0.000129054283428284
"T_P4HB",0.926214299104546,0.000519813080375051,0.0205605627040388,0.000609794351543031,0.0131508086616441
"T_MAP1A",0.713438569108971,0.020811103404858,0.446848231609386,0.637245900502552,0.920987426577871
"T_ZNF598",0.929159063950404,3.55029861570894e-06,0.651077390211586,0.000495401008546355,0.555617492640959
"T_FKBP9",0.997792245846329,0.052230739391804,4.31524508657197e-10,0.882343073185571,2.44263537509666e-08
"T_ARID3A",0.946963723440069,0.43984031481253,2.31930008129383e-09,0.0512484453106525,6.69178609595388e-16
"T_DBNDD1",0.272188862021669,1.71832013957201e-05,0.000372401731849834,0.648644957108929,0.108943208198555
"T_SELENOW",0.746525936698179,6.16604735388871e-06,0.966826285218267,0.000362127401519905,0.356462051407972
"T_CAPN12",0.673722565414331,0.000141165001692061,0.00668305141707941,0.795899562401817,0.0118284990102529
"T_PIAS4",0.649013344852648,1.36962359248413e-07,0.643465481170301,0.00409026570418781,0.0241615549277952
"T_ZNF418",0.0900317973807616,0.0862212010060514,0.0127911689836516,0.0142844891815567,0.264512031610184
"T_TLR9",0.53731500219481,0.216472360961981,0.72470324008164,0.696760945580129,0.0217120256679261
"T_SNORD110",0.220192787340047,0.983960430457257,0.0437898829641985,7.43731153023671e-12,0.954881852977754
"T_MAGEE1",0.916478369853576,0.00249696178497915,2.38950141696508e-09,0.985303201045931,6.46191246698193e-10
"T_RNF13",0.984945291687173,1.59435142484219e-09,1.8402985020904e-05,0.821460120243246,0.109001609133848
"T_BIRC3",0.0518991744629885,0.000119501785559485,0.616384576519859,0.987339292508273,0.0206589658736711
"T_LDLRAD3",0.93802120732001,0.0120846070648164,4.35955608667548e-08,0.929238857169619,3.87830243004591e-08
"T_VIPR1",0.136135488442763,8.51212911609083e-06,0.216889204854262,0.0448475071812305,0.574064360827678
"T_HTATSF1P2",0.511537635086466,0.234344566698524,4.07071197099749e-05,0.666499318370767,0.00487255267715023
"T_TRDV3",0.765947348013881,0.860959522531333,0.709408859209072,0.194115581061226,0.410604527611586
"T_HYAL2",0.815539163610263,0.397058678177936,8.50735368573156e-05,0.00277135277378629,2.57607455594513e-06
"T_RAB43P1",0.794209281968018,1.80569319559408e-05,0.85695622299808,0.0025246372474194,0.965160081187826
"T_ZNF697",0.682358121449862,0.00470549398388728,1.41869139644016e-07,0.666046800585009,1.76740371172063e-06
"T_TAS1R3",0.967196866207332,3.39898262779228e-07,0.359974197326429,0.36707481303566,0.583555769293895
"T_AC087392.3",0.402690112724947,0.264258064808994,0.528209369638491,0.0177136694204307,0.957853325154844
"T_ENO1",0.727137228084986,0.0233829816613948,0.0013514787254598,0.00208392223582371,0.143623851389114
"T_ADM",0.825379815322038,0.463178810700067,5.36572649937265e-10,0.421923855364731,1.68158624060721e-06
"T_HS3ST3A1",0.781342160659489,3.84088743302908e-05,0.172066127635062,0.305148040946028,0.110760970568609
"T_ADAMTS17",0.789297001838923,3.83684309582668e-06,5.4344623843686e-05,0.073186964606298,0.0302683733819092
"T_C18orf32",0.152780776512423,5.88122965362061e-18,0.000166584014830441,0.598784604301342,0.46883968086632
"T_PPP1R14B",0.790970130632089,2.38559265820395e-05,0.203742320686255,0.000433131611623879,0.67987664407871
"T_DLGAP4",0.874548350544282,0.0240388273027848,0.53050350390555,0.00547837116053859,8.08507972345968e-05
"T_MAPKBP1",0.785450953773815,6.49291050551414e-08,0.470652975550175,0.00100287946401059,0.630855693494018
"T_PRKXP1",0.97375148356177,0.936093844232986,0.488744698815413,0.214496390797231,0.149049880246581
"T_ZNF181",0.241186504918274,0.918581313046276,7.06885216078307e-05,0.0263296607890725,0.00986938435081124
"T_BNIP3L",0.796318828616666,8.3997744436059e-20,2.26946865043518e-05,0.619527776154185,0.0278600022000652
"T_AC009318.1",0.815920474072924,0.177069348852176,0.00938751518365763,0.803213500059143,0.0393076518496304
"T_CXCL11",0.935139042366243,0.000149167198493908,5.77825577015936e-09,0.955913274548977,7.66137848238276e-09
"T_CLN3",0.979279481585668,6.26903728120162e-06,0.112736459074237,0.000432047890691023,0.213767447888806
"T_RAD9A",0.920335180549703,1.34716932491426e-06,0.703052597863438,0.00454783813025127,0.137276186384754
"T_CAMKK2",0.363372289579075,0.964700824265775,5.58487297112732e-06,0.302216389317126,2.32569225761159e-12
"T_ARHGEF12",0.395527096114785,0.0377647209463931,0.721455444810418,0.945861458139542,0.321690840608482
"T_YIF1A",0.618427390059693,0.000111254369080978,0.00430358721340157,0.00468972902571712,0.0298454252132728
"T_CDCA7L",0.447724296773291,0.327214843874482,0.000527399537614248,0.298723256992029,0.00164736630576395
"T_MYO18B",0.863805562990276,0.124228610653167,0.904429467795945,0.715338899262244,0.344755918664584
"T_ADAM22",0.916261777180524,0.409183504040902,1.0287988458349e-07,0.366295037213775,5.31690562911812e-07
"T_AC016596.2",0.116445772309536,0.947551690660253,0.315063832874258,0.00012438861094882,0.10633019153548
"T_EID1",0.00863358203868028,3.60419030377243e-26,0.000310429943937581,0.0853227579757163,0.777300778223731
"T_SPHK2",0.891164521906129,1.76027537802353e-05,0.321132089789147,0.00205550527488728,0.00148612020589861
"T_CD2BP2",0.685532179672936,6.41357967681366e-05,0.224994098932591,0.000142076635110822,0.455308889394214
"T_ZBTB7A",0.814021573085454,0.0069911205795762,0.588518045405892,0.287034522609275,0.000363028159194696
"T_FAM171A1",0.973571189963215,1.01306529771752e-05,1.05649070109261e-05,0.892464950651078,4.34786382297792e-05
"T_FAM98B",0.107808797094968,5.11533242000832e-10,0.570435392151538,0.0860323304568429,0.630425524960058
"T_PTP4A3",0.984048712785302,9.41753093656726e-10,0.827709912741413,0.40884142358299,0.19299125154385
"T_ZNF862",0.560068641814832,2.11986602592329e-09,0.00202320268142248,0.0489885502740896,0.15338454345556
"T_HTD2",3.86026540715978e-05,0.19119984507228,0.0173545349855909,0.0056034221845693,0.872165797088166
"T_NET1",0.890040232800724,0.576312336976469,0.0046431646938362,0.876935456469013,0.000466826013649548
"T_NUCB2",0.401901130540777,0.579452212446136,3.01018956973296e-06,0.00472606591509612,5.73597696118038e-08
"T_SDF2L1",0.881145231569295,0.00639897965552266,0.0625544122113032,0.000623039285557381,0.0600028568073158
"T_AP2M1",0.981207579968354,0.0146305395019656,0.0386641178196025,0.000127475130119949,0.254199733974
"T_GPR65",0.895725429095613,4.67672430483166e-06,0.408479579097497,0.613005117814702,0.905769918053446
"T_CD99",0.62809436728363,0.00357309002458771,0.914349222400823,0.000720804536449157,0.906369379265102
"T_SAMD9",1.46475037112661e-05,1.52693260589684e-10,1.53352604672529e-11,0.875151837737929,0.0517241434631501
"T_TTC39B",0.395333858082093,0.202363461986306,0.00452377959185999,0.963778586227909,2.74453302799401e-05
"T_MCM5",0.997676955011192,8.19173876278669e-05,0.224442916151559,7.17980945060248e-05,0.442422352461766
"T_SLC29A2",0.948790316522923,1.24114336451865e-08,0.000114443204000514,0.052684532359339,0.000385978428745664
"T_PRR7",0.688890962491645,8.3612671681806e-09,0.0701109637553837,0.818830826682096,0.738285268245987
"T_RNY3P1",0.0348603093308982,0.524129964939884,0.024701093689285,7.79416598481111e-10,0.216306042903326
"T_ZNF687",0.872328170220594,0.000668579453567214,0.389382692866889,0.0010151564353226,0.296875433448813
"T_WEE1",0.00474605465292379,0.164479850966518,0.243905420539317,0.63968627151066,0.0021126482381663
"T_AC022400.6",0.964956930969223,0.0263011952489373,0.468059522937009,0.469315898706406,0.835849502221206
"T_ANXA4",0.225218792526921,7.29745763357354e-06,5.76884856486493e-09,0.477404799090419,1.43138887250816e-08
"T_DHX37",0.730066194751685,2.46446572929238e-06,0.822776022298032,0.00021745717034166,0.948234860724067
"T_AAMP",0.998771450005962,0.00156995421802577,0.00838492391033664,0.000279695312940335,0.0101627098971321
"T_ZMAT1",0.83432914877027,0.0714640947074299,0.0385347246492146,0.983261851296514,0.421044151981971
"T_RNU5F-1",0.614336587139125,4.1120083007484e-06,0.474825860761521,0.087068643251577,0.740972804708033
"T_PPP2R3B",0.788288293570451,5.51017901411817e-11,0.0133603236349547,0.207144690652657,0.241066794073018
"T_FOXP1-IT1",0.0746002176114181,3.11566784895952e-06,0.00859801827141623,0.0425929419557236,0.00480545906122023
"T_TCL6",0.012147906788933,0.0459028391253387,0.877041821975378,0.84640141047228,0.727200281519526
"T_SLFN13",0.00555030454869438,0.594570750360976,0.0900367909340931,0.838409688727686,0.00492437118569804
"T_IL1R2",0.301360333865059,0.795589324766722,0.00331459688014083,0.827389306694304,2.45366060141723e-05
"T_TANGO2",0.936558098720305,0.00172574022883691,0.00819738739493528,0.000899375049396266,0.000114942284416195
"T_PLD6",0.951236644271287,3.51626433879095e-05,9.3843532516074e-06,0.472758690261467,0.000226142633853788
"T_UBE2S",0.652335186043497,0.0351805562368255,0.0111131885597183,0.000443397251470688,0.06665656959208
"T_EPS8L2",0.470444633426158,8.27126185062142e-08,0.0120626486368446,0.126241671781859,0.0131683976361511
"T_CELSR3",0.415138873593745,0.000808550662738835,0.545700598692141,0.258009285029223,0.941975726626608
"T_MID1IP1",0.952893457225019,0.00596864193782387,0.0015320505742267,0.064946120249625,0.000143006822259551
"T_TRAV12-2",0.997676955011192,0.0175562069826211,2.28135362960609e-07,0.897192855525581,1.49605449918666e-08
"T_PTTG2",0.916478369853576,0.548896204460009,0.894865611249961,0.887516256616456,0.351479246985833
"T_H3F3AP4",0.488202269393403,0.0895928452185095,0.000293505257670578,0.924339955727841,3.08241724585404e-05
"T_CPTP",0.91561716946965,4.87584692108659e-09,0.790940482763891,0.00800040254683742,0.980961725008728
"T_KCNE1",0.180671335968175,0.118143677527997,0.000469539473705051,0.863280748158964,1.15568140291994e-08
"T_MGST2",0.873398051177583,0.0578435459944667,2.11618649581624e-05,0.183044789611057,1.67082060656543e-05
"T_AC111170.2",0.708959792059504,0.148193794873736,0.834832202519292,0.0599251477718103,0.0370894371353914
"T_C17orf49",0.271572234601387,0.000682611605945896,0.0362224197444893,0.000210500932687849,0.322119136829663
"T_LMO7",0.159683304766303,0.196811746570894,1.03713528715658e-11,0.194204747800526,6.37542733801454e-11
"T_SPATA2L",0.595434283797433,1.25457587187113e-06,0.238949245128737,0.0488120877391162,0.0102794615070919
"T_AKAP12",0.0014993550735728,0.0385262407983599,0.0396607546652654,0.31225384945655,0.922715923259019
"T_SYNJ2BP-COX16",0.89046466412694,0.720837062679957,0.229463857375154,0.464782551522455,0.0519249755052967
"T_SQOR",0.5382982284364,0.038479414155436,3.31911646434914e-08,0.380362738928323,0.000161399915082329
"T_MED25",0.771252634603712,0.000376031625348057,0.0626410641797327,0.000100167318898917,0.0118566777172733
"T_LDB1",0.90464370081558,3.43868301975597e-09,0.724480915475852,0.000831068467517811,0.507450356968621
"T_CEACAM4",0.308518299407095,0.881972540858285,0.00170933726550412,0.366465590721733,2.21863907284359e-06
"T_CENPT",0.69533974780978,9.61111151473967e-11,0.226105147275477,0.00129161502662952,0.299290667850156
"T_LDHC",0.277139511850268,0.184748572072359,0.483212050562114,0.997609215844773,0.668135163060521
"T_RGS19",0.967623067210406,0.0465333586196139,4.34239174245118e-05,0.16393879716874,8.67095447706214e-07
"T_TPST2",0.580489428288186,0.705255016839584,0.839181118594406,0.942178644631366,0.493936638797531
"T_AC009088.1",0.865570321734832,0.870065707533835,0.411860104412718,0.924394847971421,0.726858051322143
"T_ZNF814",0.216997789920499,0.118205725012638,1.78309094270896e-05,0.123844485168035,0.0304630598446466
"T_DEDD2",0.877427450793125,5.35864072286871e-05,0.0919431605205492,0.00367073888784712,0.0721098169634139
"T_MARVELD1",0.407502206066094,0.370776079657781,1.1787209869147e-06,0.578351484169638,6.82406349188514e-08
"T_AC011939.1",0.915482862979511,0.0330074013271466,0.844700597180433,0.455892820195016,0.431254769074
"T_IL17RA",0.0739173679693084,0.137282250066325,0.0177217227459737,0.1270842915328,2.58037767396266e-08
"T_AC125257.1",0.022416340531676,1.31325934895582e-27,0.144541884239689,0.138224990978528,0.0857481626046079
"T_CTU2",0.645541443805737,1.55964255378855e-06,0.420621390562991,0.000233060465154212,0.880268058053266
"T_AC015911.4",0.231219120743548,0.68247742437069,0.109434287817064,0.815254860182272,0.165128113055957
"T_WHRN",0.27490021075739,0.0102057179969911,0.000391614000703827,0.134229025740019,0.162436746268895
"T_SMDT1",0.659146222117139,0.0203960585473717,0.406347299836019,0.990899410046242,0.27274642527558
"T_ZNF737",0.918620245448165,0.408766703355429,1.02574049522063e-08,0.152005784139416,3.23442248288039e-09
"T_SNORA2B",0.0165797641383569,0.556744230029101,0.0444085512079737,1.49563160567077e-20,0.952768880626971
"T_SNHG7",0.0261153951337726,3.86932924301898e-05,0.0625364137094427,1.99317584052591e-07,0.253071028124477
"T_NOC4L",0.98398147869635,1.17515597151923e-05,0.172171617530438,0.00247986442615183,0.0824062831973714
"T_CNP",0.0288579914980633,0.265024681457587,2.20371926043219e-10,0.000368692535686025,7.22488107040123e-06
"T_CES2",0.915334730652587,0.000106935738855713,0.122505417822891,0.000202573851005718,0.0245994018588362
"T_PIK3R3",0.281336531968077,0.0280479906426822,0.0929950014039064,0.924575037489929,0.0803668698568764
"T_STEAP3",0.951081636945951,0.0259472885493416,3.49848140522275e-11,0.57855616115143,2.71846510719246e-07
"T_SGPP2",0.110028564799206,0.603066394706789,0.103741804210843,0.501114265879888,0.18544014585907
"T_GYPC",0.969931372487432,3.06669663392832e-07,0.00118592421135021,0.430508488826351,1.98865065634095e-08
"T_FCRL2",0.950309743194661,0.96957176325172,0.192070520615329,0.367684677082696,0.438682640317927
"T_AC008467.1",0.674920973529456,0.989773137046351,0.25071883586668,0.962007298005471,0.493974784195209
"T_ARRDC2",0.867432819678783,0.000320619371120729,0.789050180268918,0.000399632008293666,0.870995329586298
"T_OTUB1",0.794209281968018,1.1213775922205e-05,0.105289069901091,0.00130906360355213,0.339944136677362
"T_COL6A3",0.493433197271324,0.000268344737153383,5.17326733246221e-07,0.853928122098299,0.0186872401583664
"T_POMZP3",0.141287518545151,0.00286337277685896,0.705499876094224,0.551489281512218,0.377257711789619
"T_DNASE1",0.477010256151378,3.82149125074987e-10,0.0345361513415692,0.0791318787704668,0.873418249981604
"T_ITGB1",0.0470105728064066,0.000659225157533597,0.592951746334715,0.804974296821297,0.267585704454544
"T_PPP1CB",0.300423337460139,2.33880852295559e-40,0.000948571979502175,0.0813620972660744,0.0402634256431334
"T_STBD1",0.780444302950031,0.0244672837445138,0.75930509748735,0.769179153946411,0.347387108200246
"T_AL118516.1",0.497905990755795,0.00650725811650229,0.0305567286235347,0.952376191441636,7.82809374031661e-06
"T_RPS3AP6",0.0285809295810434,0.00730870088567194,1.61445373803716e-06,8.7084669474364e-07,1.24601393720317e-05
"T_CTBS",0.142180887135657,1.58024956817031e-28,1.12092543294823e-07,0.095084689508491,0.00901531117502256
"T_PI4KA",0.883615505900335,0.000111438201075749,0.805121308018673,0.0018306868237067,0.067069137380292
"T_ELOF1",0.949952962145227,8.98260131051011e-05,0.0823688970726702,0.000320902805400217,0.293274716715041
"T_RINL",0.717635682101294,1.93903638439237e-09,0.395738095724172,0.0177136694204307,0.672650467767514
"T_KRT73-AS1",0.000433111736902864,1.48716606601336e-05,2.67800217763681e-10,0.999034888331809,0.00453339267171954
"T_NIPAL2",0.566748444673064,0.00105262033967898,4.16413042475057e-05,0.917261222495078,1.15772931415237e-07
"T_ARHGEF18",0.994307124326777,2.77238602805736e-09,0.0809071709275965,0.00379518645380936,0.270284149969539
"T_REEP3",0.0684603740640816,2.07284343280367e-22,1.09645365259441e-07,0.0191419494487656,0.0381507914625095
